93.833731, 124, 70, 0.999891, 75.822581, 62.185484, 50.580645, 15.559509, 15.559509, 15.559509, 163647.679899, 242631.830645, 3.3, 1.2, 0.3, 0.01, 94.990585
93.422433, 109, 70, 0.981742, 81.073394, 64.87156, 52.110092, 17.674083, 17.674083, 17.674083, 159353.955562, 271011.458716, 3.7, 1.8, 0.0, 0.04, 94.225613
92.955514, 120, 70, 0.991043, 79.05, 60.891667, 50.575, 16.855594, 16.855594, 16.855594, 154593.261838, 248500.891667, 4.0, 0.0, 0.2, 0.04, 94.908001
92.602356, 131, 80, 0.996678, 76.068702, 59.458015, 49.908397, 17.229236, 17.229236, 17.229236, 150427.739092, 228928.656489, 3.6, 0.9, 0.7, 0.04, 94.180521
92.920675, 113, 90, 0.99822, 79.469027, 65.176991, 50.858407, 17.320951, 17.320951, 17.320951, 165904.028382, 265805.884956, 2.3, 1.1, 0.2, 0.01, 94.308762
94.755829, 127, 20, 0.991206, 74.346457, 62.110236, 53.007874, 18.853975, 18.853975, 18.853975, 137047.993883, 234842.685039, 0.7, 4.8, 0.2, 0.02, 96.146475
93.624685, 155, 10, 0.996341, 76.793548, 67.470968, 37.6, 12.229842, 12.229842, 12.229842, 124380.213049, 193416.232258, 3.9, 1.0, 0.6, 0.01, 95.839615
94.462383, 123, 40, 0.992582, 80.878049, 60.260163, 48.186992, 18.538621, 18.538621, 18.538621, 153541.60656, 242816.406504, 3.1, 0.5, 0.0, 0.03, 95.186357
93.669126, 115, 50, 0.98908, 78.269565, 64.8, 52.095652, 18.117958, 18.117958, 18.117958, 149408.312721, 258791.608696, 1.0, 0.6, 0.2, 0.03, 95.156273
93.096383, 127, 80, 0.996831, 72.669291, 65.338583, 50.307087, 18.051332, 18.051332, 18.051332, 140343.489503, 236175.401575, 2.9, 1.0, 0.0, 0.09, 94.408883
92.661453, 124, 90, 0.981915, 73.806452, 65.58871, 50.25, 17.943291, 17.943291, 17.943291, 136917.646506, 238269.637097, 1.0, 1.0, 0.2, 0.08, 94.185071
92.700911, 119, 80, 0.997849, 76.92437, 62.478992, 52.588235, 15.324179, 15.324179, 15.324179, 143850.969073, 252309.97479, 3.5, 2.6, 0.8, 0.04, 93.479928
96.564317, 99, 5, 0.99796, 104.262626, 47.606061, 57.575758, 13.591509, 13.591509, 13.591509, 212907.327749, 303315.474747, 4.0, 0.9, 0.0, 0.01, 96.564317
94.852617, 102, 3, 0.999585, 73.333333, 79.137255, 56.078431, 10.739962, 10.739962, 10.739962, 28118.440629, 294873.862745, 3.8, 1.2, 1.2, 0.03, 95.669895
95.179909, 111, 12, 0.997245, 85.0, 65.486486, 50.486486, 16.442564, 16.442564, 16.442564, 109613.675656, 270330.882883, 3.9, 3.8, 0.8, 0.0, 95.960062
